u_idx,i_idx,timestamp
50738,10938,1361232000
50738,2030,1367884800
50738,30192,1367884800
50738,30919,1367884800
50738,15713,1368748800
50739,6582,1216944000
50739,14761,1220918400
50739,28778,1288051200
50740,25702,1320796800
50740,25864,1320796800
50740,41593,1355443200
50740,4346,1376784000
50741,52961,1356566400
50741,55511,1362700800
50741,55325,1369353600
50741,31536,1386201600
50741,49626,1386201600
50741,59023,1386201600
50742,1193,1022371200
50742,6278,1138924800
50742,17004,1224028800
50742,29232,1307836800
50743,20067,1358985600
50743,30217,1358985600
50743,47999,1358985600
50743,46693,1361232000
50743,4557,1380067200
50743,32591,1384387200
50743,54554,1384387200
50743,58346,1389830400
50743,2996,1395446400
50743,3663,1395446400
50743,12610,1395446400
50744,42915,1321920000
50744,14499,1370217600
50744,43094,1376352000
50744,44913,1376352000
50745,25229,1309651200
50745,27405,1309651200
50745,30382,1309651200
50745,31859,1329350400
50745,35625,1329350400
50746,18697,1296259200
50746,17126,1310601600
50746,3776,1316131200
50747,15554,1237334400
50747,23682,1292025600
50747,27164,1292025600
50747,30951,1322006400
50747,34113,1346457600
50747,39912,1346457600
50747,30185,1369526400
50747,57092,1388361600
50747,55049,1389398400
50747,1836,1389657600
50747,4350,1389657600
50747,5924,1389657600
50748,5274,1102723200
50748,2391,1122940800
50748,3644,1342742400
50749,29225,1303171200
50749,26442,1303948800
50749,6634,1309824000
50749,4728,1381363200
50749,35731,1381363200
50750,3,1300665600
50750,26282,1309910400
50750,26313,1309910400
50750,29942,1309910400
50750,37373,1309996800
50750,44015,1336348800
50751,26393,1292716800
50751,31836,1310169600
50751,8403,1356566400
50751,12971,1356566400
50751,17032,1356566400
50752,46901,1372550400
50752,1016,1384473600
50752,1307,1384473600
50752,1963,1384473600
50752,4135,1384473600
50752,4547,1384473600
50752,8137,1384473600
50752,10740,1384473600
50752,13147,1384473600
50752,13164,1384473600
50752,13790,1384473600
50752,16679,1384473600
50752,17251,1384473600
50752,17266,1384473600
50752,18460,1384473600
50752,19112,1384473600
50752,20868,1384473600
50752,22762,1384473600
50752,22999,1384473600
50752,26834,1384473600
50752,29306,1384473600
50752,32961,1384473600
50752,33057,1384473600
50752,33565,1384473600
50752,35820,1384473600
50752,37474,1384473600
50752,38672,1384473600
50752,41837,1384473600
50753,13853,1204416000
50753,30185,1320019200
50753,57050,1365984000
50754,40655,1347321600
50754,34559,1348272000
50754,34560,1348272000
50754,40082,1372118400
50754,42933,1375228800
50754,2097,1376524800
50754,55141,1376524800
50754,41748,1377907200
50754,49510,1391558400
50755,39818,1359244800
50755,41114,1359244800
50755,45182,1359244800
50755,46673,1359244800
50756,44677,1358380800
50756,44810,1358380800
50756,45462,1358380800
50757,50933,1351900800
50757,52330,1351900800
50757,36284,1365724800
50757,45162,1370736000
50757,35555,1371081600
50757,10447,1373241600
50757,13690,1381536000
50758,22931,1294617600
50758,25180,1294617600
50758,31562,1294617600
50758,31883,1294617600
50759,9916,1398038400
50759,15687,1398038400
50759,26282,1398038400
50760,52011,1351123200
50760,52157,1352937600
50760,51882,1359504000
50760,54962,1361404800
50760,62049,1393200000
50760,61044,1393286400
50760,62387,1399248000
50760,62531,1401753600
50761,45375,1358121600
50761,41343,1370649600
50761,57755,1384041600
50762,5312,1217894400
50762,18143,1255564800
50762,1700,1285718400
50762,44058,1360886400
50762,35619,1386720000
50762,56611,1386720000
50763,16625,1254009600
50763,21950,1254009600
50763,19571,1376265600
50763,38650,1376265600
50764,10897,1203811200
50764,29809,1278460800
50764,42947,1343347200
50764,52535,1357257600
50765,2231,1355011200
50765,42235,1361059200
50765,14694,1373587200
50765,32350,1373587200
50766,15518,1243296000
50766,21120,1257811200
50766,23535,1322784000
50766,21531,1352073600
50766,32594,1354060800
50766,42609,1354060800
50766,6006,1361836800
50766,5900,1364774400
50766,42400,1366934400
50767,29103,1377561600
50767,35911,1377561600
50767,38374,1377561600
50767,46595,1393804800
50768,9111,1174435200
50768,5785,1206576000
50768,11093,1206576000
50769,12475,1249084800
50769,24564,1277769600
50769,10675,1305504000
50769,16682,1328140800
50770,29961,1291852800
50770,12542,1376006400
50770,51195,1396137600
50770,59811,1396137600
50771,1029,1325721600
50771,26495,1329177600
50771,13460,1353974400
50771,31839,1384300800
50772,54846,1361059200
50772,9020,1369612800
50772,23126,1369612800
50772,49086,1369612800
50772,55135,1369612800
50772,15074,1372896000
50773,2484,1163203200
50773,6521,1163203200
50773,7604,1167955200
50773,6695,1168041600
50773,6562,1174262400
50773,6795,1174262400
50773,7983,1174262400
50773,6995,1174348800
50773,2388,1179532800
50774,28156,1329609600
50774,33362,1329609600
50774,34291,1329609600
50774,43702,1329609600
50775,1770,1343260800
50775,28805,1343260800
50775,38120,1360022400
50776,40772,1335744000
50776,590,1342137600
50776,21020,1342137600
50776,30278,1342137600
50776,32012,1342137600
50776,40204,1342137600
50776,16816,1345420800
50776,21179,1345420800
50776,20677,1357948800
50776,41781,1357948800
50776,20597,1363564800
50776,40957,1370476800
50776,46430,1373587200
50776,12611,1381363200
50776,48029,1385164800
50776,61336,1385769600
50776,60609,1389139200
50776,9549,1392508800
50777,357,1136160000
50777,3534,1136246400
50777,52,1138579200
50778,20468,1266192000
50778,38440,1328572800
50778,14742,1331164800
50778,24604,1356220800
50778,34305,1389657600
50778,36671,1389657600
50779,9562,1219881600
50779,12769,1219881600
50779,16337,1354838400
50779,4326,1395014400
50779,33320,1395014400
50779,34751,1395014400
50780,12124,1194134400
50780,15357,1235692800
50780,17338,1257120000
50780,42594,1323734400
50781,18477,1236902400
50781,36739,1336521600
50781,37889,1336521600
50781,28443,1356220800
50781,13461,1377475200
50781,47886,1386028800
50781,51521,1394323200
50781,9516,1394409600
50781,14784,1394409600
50782,12854,1244592000
50782,10740,1316649600
50782,29928,1316649600
50783,60370,1401148800
50783,2992,1401321600
50783,22678,1401321600
50783,28587,1401321600
50783,29105,1401321600
50783,36657,1401321600
50783,39818,1401321600
50783,42930,1401321600
50783,44941,1401321600
50783,55741,1401321600
50783,57072,1401321600
50783,61077,1401321600
50784,3634,1138665600
50784,33832,1313020800
50784,8176,1321142400
50785,15177,1320710400
50785,39520,1321660800
50785,40552,1325635200
50785,44019,1325980800
50786,10559,1371081600
50786,25601,1371081600
50786,36447,1371081600
50786,10576,1381622400
50786,4677,1381968000
50787,331,1365379200
50787,8045,1375833600
50787,57592,1375833600
50788,60742,1389052800
50788,50113,1389225600
50788,56431,1389225600
50788,59086,1389225600
50788,51931,1393027200
50788,41642,1401062400
50788,56284,1401062400
50789,30997,1279584000
50789,27921,1310860800
50789,35169,1339632000
50790,45777,1361577600
50790,15448,1381881600
50790,39036,1383868800
50790,7638,1388361600
50791,7451,1200355200
50791,19734,1247356800
50791,21409,1249862400
50791,26159,1265846400
50791,31495,1284768000
50791,32671,1284768000
50792,25989,1344902400
50792,31431,1344902400
50792,37412,1344902400
50792,26210,1344988800
50793,15772,1225497600
50793,41203,1365552000
50793,49744,1365552000
50794,5413,1273622400
50794,9438,1273622400
50794,23596,1301097600
50794,24898,1302652800
50795,16845,1219190400
50795,32920,1305504000
50795,21330,1315267200
50795,42210,1326067200
50796,41314,1374883200
50796,41382,1374883200
50796,41699,1374883200
50796,45939,1374883200
50796,46834,1374883200
50796,51926,1374883200
50797,1125,1033430400
50797,1124,1035504000
50797,3854,1180396800
50798,1700,1358899200
50798,3811,1358899200
50798,4728,1358899200
50798,13174,1358899200
50798,21012,1358899200
50798,23426,1358899200
50798,25945,1358899200
50798,25994,1358899200
50798,26286,1358899200
50798,27489,1358899200
50798,28147,1358899200
50798,30944,1358899200
50798,38413,1358899200
50798,20735,1359417600
50798,49484,1359417600
50798,31243,1364169600
50798,36639,1364169600
50799,20275,1279756800
50799,26043,1320969600
50799,30124,1350604800
50799,8963,1370044800
50800,15701,1313193600
50800,34351,1322179200
50800,44522,1328227200
50800,47599,1336608000
50800,20119,1348617600
50800,45851,1355961600
50800,40156,1356220800
50801,995,1167782400
50801,8317,1192924800
50801,13314,1238112000
50801,17402,1268092800
50801,32357,1355616000
50801,47405,1366070400
50801,38315,1369094400
50802,34415,1338768000
50802,41002,1338768000
50802,42155,1338768000
50802,41474,1338940800
50803,12971,1377043200
50803,56850,1377648000
50803,19528,1387411200
50804,37547,1326326400
50804,1264,1353110400
50804,4073,1353110400
50804,21517,1353110400
50804,21828,1353110400
50804,22586,1353110400
50804,29244,1353110400
50804,29806,1353110400
50804,32991,1353110400
50804,35794,1353110400
50804,46195,1353110400
50804,56452,1353110400
50804,23049,1357862400
50804,35057,1369440000
50804,220,1370476800
50804,31928,1370908800
50805,6455,1249862400
50805,15947,1249862400
50805,18211,1286755200
50806,31334,1397520000
50806,56862,1397520000
50806,57340,1397520000
50806,54871,1399420800
50807,34635,1316390400
50807,37704,1337731200
50807,45698,1357689600
50807,37183,1367971200
50807,42251,1367971200
50807,42693,1367971200
50807,47242,1367971200
50807,49988,1367971200
50808,12072,1239062400
50808,17650,1285804800
50808,4878,1306281600
50808,29306,1306281600
50808,9437,1316390400
50808,30539,1326758400
50808,1016,1333584000
50808,16679,1336176000
50808,17295,1336176000
50808,41470,1336176000
50808,36657,1338336000
50808,42805,1361923200
50808,6150,1363737600
50808,42801,1363737600
50808,42807,1363737600
50809,8360,1156550400
50809,17975,1249689600
50809,39156,1341705600
50810,9772,1169078400
50810,20714,1261008000
50810,56849,1387152000
50810,58015,1387152000
50811,53524,1367798400
50811,42076,1376265600
50811,24145,1389052800
50812,56208,1394150400
50812,24240,1394409600
50812,59949,1394409600
50812,60417,1394409600
50812,57371,1394755200
50812,2784,1395100800
50812,7351,1395100800
50812,10035,1395100800
50812,51294,1395100800
50813,6674,1375660800
50813,26635,1376524800
50813,41351,1378339200
50814,12932,1303344000
50814,32840,1303344000
50814,33356,1303344000
50814,25988,1315440000
50815,23253,1334448000
50815,32704,1355616000
50815,49095,1355616000
50815,54572,1355616000
50815,9293,1355961600
50815,41398,1385337600
50816,14437,1356652800
50816,41533,1356652800
50816,53975,1356652800
50817,10623,1367020800
50817,19303,1369699200
50817,28319,1369699200
50817,5512,1384905600
50817,23671,1384905600
50818,40688,1349913600
50818,44763,1349913600
50818,45611,1356739200
50819,597,1266451200
50819,37166,1363651200
50819,49308,1366156800
50819,26970,1366588800
50819,32625,1366588800
50819,21020,1369785600
50820,53172,1399420800
50820,41444,1404950400
50820,48245,1404950400
50821,13109,1216080000
50821,5990,1229385600
50821,8834,1229385600
50821,11332,1229385600
50821,12861,1229385600
50821,14437,1229385600
50822,51246,1359936000
50822,54837,1359936000
50822,48827,1360022400
50822,50430,1360022400
50823,505,1217203200
50823,2541,1217203200
50823,5870,1217203200
50824,4172,1101945600
50824,9707,1238803200
50824,26456,1277424000
50824,1656,1393891200
50825,30072,1282089600
50825,39101,1320278400
50825,30441,1325289600
50826,39273,1385337600
50826,60305,1388620800
50826,38521,1389139200
50827,15900,1325721600
50827,24257,1355529600
50827,26110,1355529600
50827,27926,1355529600
50828,5350,1340582400
50828,516,1356134400
50828,18465,1356134400
50828,44704,1356134400
50829,31570,1360972800
50829,47971,1360972800
50829,40178,1387497600
50830,128,1400025600
50830,333,1400025600
50830,8877,1400025600
50830,36693,1400025600
50830,50666,1400025600
50830,56101,1401408000
50830,61577,1401408000
50831,45154,1357862400
50831,46587,1357862400
50831,50933,1357862400
50832,25752,1359676800
50832,26081,1359676800
50832,40053,1359676800
50832,42288,1359676800
50833,5244,1351036800
50833,33667,1353369600
50833,10299,1358035200
50833,19746,1358035200
50833,52260,1374451200
50833,45524,1375747200
50833,51552,1378166400
50833,22879,1396915200
50833,55733,1396915200
50834,44603,1344988800
50834,43440,1401667200
50834,54591,1401667200
50835,28674,1378771200
50835,47301,1378771200
50835,52496,1378771200
50835,4332,1379462400
50835,58170,1379462400
50836,28772,1371513600
50836,46579,1371513600
50836,16679,1395705600
50836,46924,1395705600
50836,50135,1395705600
50837,7903,1190851200
50837,23021,1212278400
50837,25031,1299974400
50838,41334,1358208000
50838,42617,1375228800
50838,42618,1377648000
50838,51096,1394064000
50838,31386,1396310400
50839,1371,1073088000
50839,11543,1226361600
50839,11578,1233964800
50839,22035,1252713600
50839,21900,1253059200
50839,9236,1253750400
50839,23684,1255737600
50839,25231,1259712000
50839,13779,1262908800
50839,20618,1269648000
50839,21103,1280966400
50839,8985,1334966400
50839,49440,1342742400
50839,42533,1347235200
50839,45825,1347494400
50839,28039,1363996800
50839,23523,1365465600
50839,25323,1365465600
50839,50077,1365465600
50839,50219,1376006400
50839,57123,1377129600
50840,41830,1327536000
50840,35903,1337731200
50840,23584,1339372800
50840,26966,1339545600
50840,41716,1339545600
50840,43114,1339545600
50840,21490,1384041600
50841,5402,1233446400
50841,19687,1233446400
50841,10740,1259452800
50841,1317,1261008000
50841,15499,1288742400
50841,20120,1288742400
50841,22182,1288742400
50841,13365,1290124800
50841,16816,1290124800
50841,12408,1292716800
50841,12786,1292716800
50841,21076,1295136000
50841,9817,1298764800
50841,14278,1307664000
50841,27887,1313280000
50841,32974,1319241600
50841,26974,1336608000
50841,34696,1355788800
50841,51776,1355788800
50841,41457,1356652800
50841,32634,1361664000
50841,51399,1390521600
50841,37649,1393113600
50842,24153,1268352000
50842,23792,1280102400
50842,31493,1359590400
50843,22081,1301443200
50843,25218,1301443200
50843,30429,1385078400
50844,12132,1252972800
50844,11439,1276300800
50844,57409,1378771200
50844,48599,1396137600
50845,23265,1381622400
50845,25670,1381622400
50845,41958,1381622400
50845,54033,1381622400
50845,59844,1381622400
50846,2782,1323388800
50846,20806,1323388800
50846,22018,1323388800
50846,24087,1323388800
50847,57446,1377561600
50847,51349,1385164800
50847,54304,1385164800
50847,38329,1388361600
50847,58018,1390262400
50847,60309,1390262400
50848,14365,1207958400
50848,7209,1220659200
50848,12893,1293667200
50848,38051,1308528000
50849,12542,1300752000
50849,7742,1357084800
50849,19535,1357084800
50849,21898,1357084800
50850,32799,1341878400
50850,50419,1341878400
50850,25839,1356652800
50851,37300,1350432000
50851,40301,1353024000
50851,36495,1355702400
50851,508,1357948800
50851,45993,1357948800
50852,15767,1286236800
50852,37638,1319068800
50852,43715,1374969600
50853,20359,1292457600
50853,29113,1340928000
50853,45403,1351382400
50854,4728,1237420800
50854,10335,1252108800
50854,15177,1307232000
50854,29559,1307232000
50854,35310,1307232000
50854,37665,1328486400
50854,38443,1335052800
50854,38071,1347840000
50854,49405,1359590400
50854,37938,1383177600
50855,16383,1361232000
50855,18569,1361232000
50855,42381,1361232000
50855,1628,1361923200
50855,1827,1361923200
50855,2660,1361923200
50855,14378,1361923200
50855,29429,1361923200
50855,31842,1361923200
50855,32416,1361923200
50855,34564,1361923200
50856,44716,1348099200
50856,20028,1351123200
50856,39489,1351209600
50856,12297,1357776000
50856,16851,1367452800
50856,61879,1402099200
50857,61553,1385424000
50857,61557,1385424000
50857,61614,1385424000
50857,17402,1386028800
50857,61895,1389744000
50857,61974,1389744000
50857,62006,1389744000
50857,62007,1389744000
50857,61950,1393372800
50857,44326,1393804800
50857,62201,1393891200
50857,59693,1394236800
50857,57147,1401667200
50857,59881,1401667200
50857,36364,1401840000
50858,5797,1195862400
50858,31820,1379116800
50858,53874,1379116800
50859,11083,1210636800
